match_id,Pt,Set1,Set2,Gm1,Gm2,Pts,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1,Gm2,SetW,Set1,Set2,RevTB,TBrev,rallyCount
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,2,0,0,0,0,15-0,1,1,0,,1,2,RF,6+f28v1f2v3*,,,6+f28v1f2v3*,,1,,6f28v1f2v3*,,1,,1,0,6,,f28v1f2v3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28v1f2v3,f28v1f2v3,fvfv,4,1,1,30-0,0,0,0,0,0,0,,,5
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,3,0,0,0,0,30-0,1,1,0,,1,2,RF,4f1d#,,,4f1d#,,0,,4f1d#,,1,,1,0,4,,f1d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f1d,f1,f,1,1,1,40-0,0,0,0,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,4,0,0,0,0,40-0,1,1,0,,1,2,RF,6+f28v3b2n#,,,6+f28v3b2n#,,1,,6f28v3b2n#,,1,,1,0,6,,f28v3b2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f28v3b2n,f28v3b2,fvb,3,1,1,GM,1,1,0,0,0,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,5,0,0,1,0,0-0,2,1,0,,2,1,SW,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,15-0,0,1,0,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,6,0,0,1,0,15-0,2,1,0,,2,1,SW,6n,4f3n@,,6n,4f3n@,0,0,6n,4f3n@,0,1,0,1,6n,4,f3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f3n,f3,f,1,2,1,30-0,0,1,0,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,7,0,0,1,0,30-0,2,1,0,,2,1,SW,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,40-0,0,1,0,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,8,0,0,1,0,40-0,2,1,0,,2,1,SW,6w,4b1w@,,6w,4b1w@,0,0,6w,4b1w@,0,1,0,1,6w,4,b1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b1w,b1,b,1,2,1,GM,2,1,1,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,9,0,0,1,1,0-0,3,1,0,,1,2,RF,4+x,5s28f3s3f+1f#,,4+x,5s28f3s3f+1f#,1,0,4x,5s28f3s3f+1f#,0,1,0,1,4+x,5,s28f3s3f+1f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s28f3s3f1f,s28f3s3f1f,sfsff,5,1,1,15-0,0,1,1,0,0,0,,,5
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,10,0,0,1,1,15-0,3,1,0,,1,2,RF,4+b38z1f2d@,,,4+b38z1f2d@,,1,,4b38z1f2d@,,1,,1,0,4,,b38z1f2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b38z1f2d,b38z1f2,bzf,3,1,1,30-0,0,1,1,0,0,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,11,0,0,1,1,30-0,3,1,0,,1,2,RF,4+f2d#,,,4+f2d#,,1,,4f2d#,,1,,1,0,4,,f2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f2d,f2,f,1,1,1,40-0,0,1,1,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,12,0,0,1,1,40-0,3,1,0,,1,2,RF,4b27f+3b1*,,,4b27f+3b1*,,0,,4b27f+3b1*,,1,,1,0,4,,b27f+3b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b27f3b1,b27f3b1,bfb,3,2,0,40-15,0,1,1,0,0,0,,,4
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,13,0,0,1,1,40-15,3,1,0,,1,2,RF,4x,6s29b2b1f1f1f2f3s3n@,,4x,6s29b2b1f1f1f2f3s3n@,0,0,4x,6s29b2b1f1f1f2f3s3n@,0,1,0,1,4x,6,s29b2b1f1f1f2f3s3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s29b2b1f1f1f2f3s3n,s29b2b1f1f1f2f3s3,sbbffffs,8,2,0,40-30,0,1,1,0,0,0,,,8
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,14,0,0,1,1,40-30,3,1,0,,1,2,RF,4d,4s38f3w@,,4d,4s38f3w@,0,0,4d,4s38f3w@,0,1,0,1,4d,4,s38f3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s38f3w,s38f3,sf,2,2,0,40-40,0,1,1,0,0,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,15,0,0,1,1,40-40,3,1,0,,1,2,RF,4w,4+f28z3b3z1*,,4w,4+f28z3b3z1*,0,1,4w,4f28z3b3z1*,0,1,0,1,4w,4,f28z3b3z1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28z3b3z1,f28z3b3z1,fzbz,4,1,1,AD-40,0,1,1,0,0,0,,,5
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,16,0,0,1,1,AD-40,3,1,0,,1,2,RF,4n,4s38b2f3b3s3d@,,4n,4s38b2f3b3s3d@,0,0,4n,4s38b2f3b3s3d@,0,1,0,1,4n,4,s38b2f3b3s3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s38b2f3b3s3d,s38b2f3b3s3,sbfbs,5,1,1,GM,1,2,1,0,0,0,,,5
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,17,0,0,2,1,0-0,4,1,0,,2,1,SW,6b#,,,6b#,,0,,6b#,,1,,1,0,6,,b#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b,b,b,1,2,1,15-0,0,2,1,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,18,0,0,2,1,15-0,4,1,0,,2,1,SW,4d,4b37b1r2b3n@,,4d,4b37b1r2b3n@,0,0,4d,4b37b1r2b3n@,0,1,0,1,4d,4,b37b1r2b3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b37b1r2b3n,b37b1r2b3,bbrb,4,1,0,15-15,0,2,1,0,0,0,,,4
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,19,0,0,2,1,15-15,4,1,0,,2,1,SW,6d,6b29f3s3b3n@,,6d,6b29f3s3b3n@,0,0,6d,6b29f3s3b3n@,0,1,0,1,6d,6,b29f3s3b3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b29f3s3b3n,b29f3s3b3,bfsb,4,1,0,15-30,0,2,1,0,0,0,,,4
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,20,0,0,2,1,15-30,4,1,0,,2,1,SW,6f27f3b2f1r3d#,,,6f27f3b2f1r3d#,,0,,6f27f3b2f1r3d#,,1,,1,0,6,,f27f3b2f1r3d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f27f3b2f1r3d,f27f3b2f1r3,ffbfr,5,2,1,30-30,0,2,1,0,0,0,,,5
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,21,0,0,2,1,30-30,4,1,0,,2,1,SW,6w,4f2d@,,6w,4f2d@,0,0,6w,4f2d@,0,1,0,1,6w,4,f2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f2d,f2,f,1,2,1,40-30,0,2,1,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,22,0,0,2,1,40-30,4,1,0,,2,1,SW,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,GM,2,2,2,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,23,0,0,2,2,0-0,5,1,0,,1,2,RF,c4+r37z3n@,,,4+r37z3n@,,1,,4r37z3n@,,1,,1,0,4,,r37z3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,r37z3n,r37z3,rz,2,2,0,0-15,0,2,2,0,0,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,24,0,0,2,2,0-15,5,1,0,,1,2,RF,4n,4s3w@,,4n,4s3w@,0,0,4n,4s3w@,0,1,0,1,4n,4,s3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s3w,s3,s,1,1,1,15-15,0,2,2,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,25,0,0,2,2,15-15,5,1,0,,1,2,RF,4n,4n,,4n,4n,0,0,4n,4n,0,0,0,0,4n,4n,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,0,2,0,15-30,0,2,2,0,0,0,,,0
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,26,0,0,2,2,15-30,5,1,0,,1,2,RF,4n,6f39b2f1f1f2n@,,4n,6f39b2f1f1f2n@,0,0,4n,6f39b2f1f1f2n@,0,1,0,1,4n,6,f39b2f1f1f2n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f39b2f1f1f2n,f39b2f1f1f2,fbfff,5,1,1,30-30,0,2,2,0,0,0,,,5
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,27,0,0,2,2,30-30,5,1,0,,1,2,RF,6s1w#,,,6s1w#,,0,,6s1w#,,1,,1,0,6,,s1w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s1w,s1,s,1,1,1,40-30,0,2,2,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,28,0,0,2,2,40-30,5,1,0,,1,2,RF,6f28f1w@,,,6f28f1w@,,0,,6f28f1w@,,1,,1,0,6,,f28f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f1w,f28f1,ff,2,2,0,40-40,0,2,2,0,0,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,29,0,0,2,2,40-40,5,1,0,,1,2,RF,6n,4f;28z#,,6n,4f;28z#,0,0,6n,4f;28z#,0,1,0,1,6n,4,f;28z#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f28z,f28z,fz,2,2,0,40-AD,0,2,2,0,0,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,30,0,0,2,2,40-AD,5,1,0,,1,2,RF,4s38f3s2f+3n@,,,4s38f3s2f+3n@,,0,,4s38f3s2f+3n@,,1,,1,0,4,,s38f3s2f+3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s38f3s2f3n,s38f3s2f3,sfsf,4,2,0,GM,2,2,3,0,0,0,,,4
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,31,0,0,2,3,0-0,6,1,0,,2,1,SW,4w,6b29f2d@,,4w,6b29f2d@,0,0,4w,6b29f2d@,0,1,0,1,4w,6,b29f2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b29f2d,b29f2,bf,2,1,0,0-15,0,2,3,0,0,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,32,0,0,2,3,0-15,6,1,0,,2,1,SW,6f2d#,,,6f2d#,,0,,6f2d#,,1,,1,0,6,,f2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f2d,f2,f,1,2,1,15-15,0,2,3,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,33,0,0,2,3,15-15,6,1,0,,2,1,SW,6b#,,,6b#,,0,,6b#,,1,,1,0,6,,b#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b,b,b,1,2,1,30-15,0,2,3,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,34,0,0,2,3,30-15,6,1,0,,2,1,SW,6f28f3b1f2f2f2b3n@,,,6f28f3b1f2f2f2b3n@,,0,,6f28f3b1f2f2f2b3n@,,1,,1,0,6,,f28f3b1f2f2f2b3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f3b1f2f2f2b3n,f28f3b1f2f2f2b3,ffbfffb,7,2,1,40-15,0,2,3,0,0,0,,,7
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,35,0,0,2,3,40-15,6,1,0,,2,1,SW,4+f2d#,,,4+f2d#,,1,,4f2d#,,1,,1,0,4,,f2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f2d,f2,f,1,2,1,GM,2,2,4,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,36,0,0,2,4,0-0,7,1,0,,1,2,RF,4f#,,,4f#,,0,,4f#,,1,,1,0,4,,f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f,f,f,1,1,1,15-0,0,2,4,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,37,0,0,2,4,15-0,7,1,0,,1,2,RF,4+s27i#,,,4+s27i#,,1,,4s27i#,,1,,1,0,4,,s27i#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s27i,s27i,si,2,2,0,15-15,0,2,4,0,0,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,38,0,0,2,4,15-15,7,1,0,,1,2,RF,4w,5s28f1r2n#,,4w,5s28f1r2n#,0,0,4w,5s28f1r2n#,0,1,0,1,4w,5,s28f1r2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s28f1r2n,s28f1r2,sfr,3,1,1,30-15,0,2,4,0,0,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,39,0,0,2,4,30-15,7,1,0,,1,2,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,40-15,0,2,4,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,40,0,0,2,4,40-15,7,1,0,,1,2,RF,4w,6s29f3b3b3b2f2f2b3b1n@,,4w,6s29f3b3b3b2f2f2b3b1n@,0,0,4w,6s29f3b3b3b2f2f2b3b1n@,0,1,0,1,4w,6,s29f3b3b3b2f2f2b3b1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s29f3b3b3b2f2f2b3b1n,s29f3b3b3b2f2f2b3b1,sfbbbffbb,9,1,1,GM,1,3,4,0,0,0,,,9
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,41,0,0,3,4,0-0,8,1,0,,2,1,SW,6b27f+1f2z3*,,,6b27f+1f2z3*,,0,,6b27f+1f2z3*,,1,,1,0,6,,b27f+1f2z3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b27f1f2z3,b27f1f2z3,bffz,4,2,1,15-0,0,3,4,0,0,0,,,5
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,42,0,0,3,4,15-0,8,1,0,,2,1,SW,4d,4s27f+1n@,,4d,4s27f+1n@,0,0,4d,4s27f+1n@,0,1,0,1,4d,4,s27f+1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s27f1n,s27f1,sf,2,1,0,15-15,0,3,4,0,0,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,43,0,0,3,4,15-15,8,1,0,,2,1,SW,6d,4f28b2f1f1w@,,6d,4f28b2f1f1w@,0,0,6d,4f28b2f1f1w@,0,1,0,1,6d,4,f28b2f1f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28b2f1f1w,f28b2f1f1,fbff,4,1,0,15-30,0,3,4,0,0,0,,,4
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,44,0,0,3,4,15-30,8,1,0,,2,1,SW,4d,4n,,4d,4n,0,0,4d,4n,0,0,0,0,4d,4n,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,0,1,0,15-40,0,3,4,0,0,0,,,0
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,45,0,0,3,4,15-40,8,1,0,,2,1,SW,5d,4f28b2b2f2f2b2d@,,5d,4f28b2b2f2f2b2d@,0,0,5d,4f28b2b2f2f2b2d@,0,1,0,1,5d,4,f28b2b2f2f2b2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28b2b2f2f2b2d,f28b2b2f2f2b2,fbbffb,6,1,0,GM,1,4,4,0,0,0,,,6
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,46,0,0,4,4,0-0,9,1,0,,1,2,RF,6d,4r27f+3w@,,6d,4r27f+3w@,0,0,6d,4r27f+3w@,0,1,0,1,6d,4,r27f+3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,r27f3w,r27f3,rf,2,2,0,0-15,0,4,4,0,0,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,47,0,0,4,4,0-15,9,1,0,,1,2,RF,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,15-15,0,4,4,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,48,0,0,4,4,15-15,9,1,0,,1,2,RF,6s27f-3*,,,6s27f-3*,,0,,6s27f-3*,,1,,1,0,6,,s27f-3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s27f3,s27f3,sf,2,1,1,30-15,0,4,4,0,0,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,49,0,0,4,4,30-15,9,1,0,,1,2,RF,4s28f3*,,,4s28f3*,,0,,4s28f3*,,1,,1,0,4,,s28f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s28f3,s28f3,sf,2,1,1,40-15,0,4,4,0,0,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,50,0,0,4,4,40-15,9,1,0,,1,2,RF,4n,4s28f3s3f3b2f1f2b2r2f+3b3z1*,,4n,4s28f3s3f3b2f1f2b2r2f+3b3z1*,0,0,4n,4s28f3s3f3b2f1f2b2r2f+3b3z1*,0,1,0,1,4n,4,s28f3s3f3b2f1f2b2r2f+3b3z1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s28f3s3f3b2f1f2b2r2f3b3z1,s28f3s3f3b2f1f2b2r2f3b3z1,sfsfbffbrfbz,12,1,1,GM,1,5,4,0,0,0,,,13
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,51,0,0,5,4,0-0,10,1,0,,2,1,SW,6s37b1*,,,6s37b1*,,0,,6s37b1*,,1,,1,0,6,,s37b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s37b1,s37b1,sb,2,2,1,15-0,0,5,4,0,0,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,52,0,0,5,4,15-0,10,1,0,,2,1,SW,4x,4b29b2f+3m2o2*,,4x,4b29b2f+3m2o2*,0,0,4x,4b29b2f+3m2o2*,0,1,0,1,4x,4,b29b2f+3m2o2*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b29b2f3m2o2,b29b2f3m2o2,bbfmo,5,1,0,15-15,0,5,4,0,0,0,,,6
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,53,0,0,5,4,15-15,10,1,0,,2,1,SW,4f2d#,,,4f2d#,,0,,4f2d#,,1,,1,0,4,,f2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f2d,f2,f,1,2,1,30-15,0,5,4,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,54,0,0,5,4,30-15,10,1,0,,2,1,SW,4b28f1*,,,4b28f1*,,0,,4b28f1*,,1,,1,0,4,,b28f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28f1,b28f1,bf,2,2,1,40-15,0,5,4,0,0,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,55,0,0,5,4,40-15,10,1,0,,2,1,SW,6d,6s18f1f2n@,,6d,6s18f1f2n@,0,0,6d,6s18f1f2n@,0,1,0,1,6d,6,s18f1f2n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s18f1f2n,s18f1f2,sff,3,2,1,GM,2,5,5,0,0,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,56,0,0,5,5,0-0,11,1,0,,1,2,RF,6s28f+3b3z1l2o3*,,,6s28f+3b3z1l2o3*,,0,,6s28f+3b3z1l2o3*,,1,,1,0,6,,s28f+3b3z1l2o3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s28f3b3z1l2o3,s28f3b3z1l2o3,sfbzlo,6,1,1,15-0,0,5,5,0,0,0,,,7
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,57,0,0,5,5,15-0,11,1,0,,1,2,RF,6f#,,,6f#,,0,,6f#,,1,,1,0,6,,f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f,f,f,1,1,1,30-0,0,5,5,0,0,0,,,1
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,58,0,0,5,5,30-0,11,1,0,,1,2,RF,4+f17v1r2v3*,,,4+f17v1r2v3*,,1,,4f17v1r2v3*,,1,,1,0,4,,f17v1r2v3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f17v1r2v3,f17v1r2v3,fvrv,4,1,1,40-0,0,5,5,0,0,0,,,5
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,59,0,0,5,5,40-0,11,1,0,,1,2,RF,4s28f3*,,,4s28f3*,,0,,4s28f3*,,1,,1,0,4,,s28f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s28f3,s28f3,sf,2,1,1,GM,1,6,5,0,0,0,,,3
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,60,0,0,6,5,0-0,12,1,0,,2,1,SW,4d,6b29f3b3f3s3f1*,,4d,6b29f3b3f3s3f1*,0,0,4d,6b29f3b3f3s3f1*,0,1,0,1,4d,6,b29f3b3f3s3f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b29f3b3f3s3f1,b29f3b3f3s3f1,bfbfsf,6,2,1,15-0,0,6,5,0,0,0,,,7
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,61,0,0,6,5,15-0,12,1,0,,2,1,SW,6d,6n,,6d,6n,0,0,6d,6n,0,0,0,0,6d,6n,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,0,1,0,15-15,0,6,5,0,0,0,,,0
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,62,0,0,6,5,15-15,12,1,0,,2,1,SW,4s28f1d@,,,4s28f1d@,,0,,4s28f1d@,,1,,1,0,4,,s28f1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s28f1d,s28f1,sf,2,1,0,15-30,0,6,5,0,0,0,,,2
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,63,0,0,6,5,15-30,12,1,0,,2,1,SW,6f27f+1f1*,,,6f27f+1f1*,,0,,6f27f+1f1*,,1,,1,0,6,,f27f+1f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f27f1f1,f27f1f1,fff,3,1,0,15-40,0,6,5,0,0,0,,,4
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,64,0,0,6,5,15-40,12,1,0,,2,1,SW,4s27f+1f1v#,,,4s27f+1f1v#,,0,,4s27f+1f1v#,,1,,1,0,4,,s27f+1f1v#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s27f1f1v,s27f1f1v,sffv,4,1,0,GM,1,7,5,1,1,0,,,4
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,65,1,0,0,0,0-0,13,1,0,,1,2,RF,4f+38s3z3*,,,4f+38s3z3*,,0,,4f+38s3z3*,,1,,1,0,4,,f+38s3z3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f38s3z3,f38s3z3,fsz,3,2,0,0-15,0,0,0,0,1,0,,,4
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,66,1,0,0,0,0-15,13,1,0,,1,2,RF,4n,4w,,4n,4w,0,0,4n,4w,0,0,0,0,4n,4w,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,0,2,0,0-30,0,0,0,0,1,0,,,0
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,67,1,0,0,0,0-30,13,1,0,,1,2,RF,4w,6s27f+2f3z1f3n@,,4w,6s27f+2f3z1f3n@,0,0,4w,6s27f+2f3z1f3n@,0,1,0,1,4w,6,s27f+2f3z1f3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s27f2f3z1f3n,s27f2f3z1f3,sffzf,5,1,1,15-30,0,0,0,0,1,0,,,5
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,68,1,0,0,0,15-30,13,1,0,,1,2,RF,5+s37z2f1v2*,,,5+s37z2f1v2*,,1,,5s37z2f1v2*,,1,,1,0,5,,s37z2f1v2*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s37z2f1v2,s37z2f1v2,szfv,4,1,1,30-30,0,0,0,0,1,0,,,5
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,69,1,0,0,0,30-30,13,1,0,,1,2,RF,6s27f+3m2o2*,,,6s27f+3m2o2*,,0,,6s27f+3m2o2*,,1,,1,0,6,,s27f+3m2o2*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s27f3m2o2,s27f3m2o2,sfmo,4,1,1,40-30,0,0,0,0,1,0,,,5
20151121-M-Tour_Finals-SF-Roger_Federer-Stanislas_Wawrinka,70,1,0,0,0,40-30,13,1,0,,1,2,RF,6+s27z3m3w#,,,6+s27z3m3w#,,1,,6s27z3m3w#,,1,,1,0,6,,s27z3m3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s27z3m3w,s27z3m3,szm,3,1,1,GM,1,1,0,0,1,0,,,3
